Postcode,PriceAddress,EpcAddress,JaroDistance,Price,PropertyType,New,Duration,CurrentEnergyRating,PotentialEnergyRating,CurrentEnergyEfficiency,PotentialEnergyEfficiency,GlazedArea,HabitableRooms,HeatedRooms,FlatStoreyCount,TotalFloorArea,FloorLevel,PurchaseDate_year,PurchaseDate_month,PurchaseDate_day_of_week,PurchaseDate_hour,EpcInspectionDate_year,EpcInspectionDate_month,EpcInspectionDate_day_of_week,EpcInspectionDate_hour
WV68DE,"57, PERTON ROAD, ","57, Perton Road, ",1.0,600000,D,N,F,D,C,57,75,Normal,8.0,8.0,,205.0,NODATA!,2020,July,Thursday,0,2018,January,Thursday,0
WV60RY,"37, NEWHAMPTON ROAD WEST, ","37, Newhampton Road West, ",1.0,69000,T,N,F,D,C,57,79,Normal,4.0,4.0,,79.0,NODATA!,2020,January,Thursday,0,2019,August,Friday,0
WV60ND,"36, DUNSTALL AVENUE, ","36, Dunstall Avenue, ",1.0,155000,S,N,F,D,B,60,84,Normal,4.0,4.0,,84.0,NODATA!,2020,January,Thursday,0,2018,October,Monday,0
WV39EB,"1, HAVISHAM DRIVE, ","1, Havisham Drive, ",1.0,737500,D,N,F,B,B,86,86,NO DATA!,,,,257.0,NO DATA!,2020,February,Friday,0,2013,January,Thursday,0
WV140BY,"6E, ALICE STREET, ","6e, Alice Street, ",1.0,90000,F,N,L,D,D,67,68,Normal,3.0,3.0,,60.0,Ground,2020,June,Friday,0,2017,June,Friday,0
WV12NX,"81A, ESSINGTON WAY, ","81a, Essington Way, ",1.0,62000,F,N,L,C,C,69,73,Normal,2.0,2.0,,45.0,1st,2020,March,Wednesday,0,2019,October,Tuesday,0
WV106UE,"7, PROBERT ROAD, ","7, Probert Road, ",1.0,140000,S,N,F,D,B,65,83,More Than Typical,4.0,4.0,,78.0,NODATA!,2020,January,Friday,0,2019,August,Wednesday,0
WV106UE,"43, PROBERT ROAD, ","43, Probert Road, ",1.0,180000,S,N,F,D,C,68,71,Normal,5.0,5.0,,88.05,NO DATA!,2020,January,Thursday,0,2011,April,Monday,0
WV60BG,"12, NEWBRIDGE MEWS, ","12, Newbridge Mews, Tettenhall Road, ",0.91,112000,F,N,L,E,D,46,67,Normal,3.0,3.0,,65.0,2nd,2020,January,Friday,0,2019,March,Tuesday,0
WV100NG,"28, VICTORIA ROAD, ","35b Victoria Road, ",0.89,126500,T,N,F,G,C,16,77,Normal,3.0,3.0,,57.0,Ground,2020,March,Monday,0,2015,July,Monday,0
WV37BT,"25, BIRCHES BARN AVENUE, ","25, Birches Barn Avenue, ",1.0,195000,S,N,F,D,B,58,84,Normal,6.0,6.0,,86.0,NODATA!,2020,June,Friday,0,2019,August,Monday,0
WV37BT,"6, BIRCHES BARN AVENUE, ","6, Birches Barn Avenue, ",1.0,143000,S,N,F,D,B,59,84,Normal,5.0,5.0,,99.0,NODATA!,2020,January,Friday,0,2019,April,Friday,0
WV68RQ,"22, GRANGE ROAD, ","22, Grange Road, Tettenhall, ",0.92,320000,D,N,F,E,C,40,76,Normal,7.0,7.0,,175.0,NODATA!,2020,February,Friday,0,2014,January,Friday,0
WV146RZ,"26, BAILEY ROAD, ","26, Bailey Road, ",1.0,130000,S,N,F,F,C,33,80,Normal,5.0,3.0,,83.0,NODATA!,2020,January,Friday,0,2013,June,Monday,0
WV12AW,"270, DEANS ROAD, ","270, Deans Road, ",1.0,165000,S,N,F,D,B,66,82,Normal,4.0,4.0,,89.0,NODATA!,2020,February,Friday,0,2013,May,Monday,0
WV109EW,"142, FORDHOUSE ROAD, ","142, Fordhouse Road, ",1.0,130000,S,N,F,E,B,50,82,Normal,5.0,5.0,,81.0,NODATA!,2020,February,Friday,0,2013,November,Tuesday,0
WV106EL,"23, SANDON ROAD, ","23, Sandon Road, ",1.0,141700,S,N,F,D,B,59,83,More Than Typical,5.0,5.0,,80.0,NODATA!,2020,May,Friday,0,2019,November,Tuesday,0
WV140UN,"102, WESTON DRIVE, ","102, Weston Drive, ",1.0,271000,D,N,F,D,B,61,82,Normal,7.0,7.0,,103.0,NODATA!,2020,March,Thursday,0,2019,August,Thursday,0
WV44TA,"47, HILSTON AVENUE, ","47, Hilston Avenue, ",1.0,185000,S,N,F,D,B,58,86,Normal,5.0,5.0,,72.0,NODATA!,2020,July,Friday,0,2017,February,Friday,0
WV148GL,"15, CRANTOCK GARDENS, ","15 Crantock Gardens, ",0.99,245000,D,N,F,C,B,79,81,NO DATA!,,,,112.94,NO DATA!,2020,January,Friday,0,2011,January,Wednesday,0
WV45RQ,"48, DEWSBURY DRIVE, ","48, Dewsbury Drive, ",1.0,235000,D,N,F,D,B,65,83,Normal,4.0,4.0,,90.0,NODATA!,2020,April,Friday,0,2019,March,Monday,0
WV106EG,"64, AKRON DRIVE, ","64, Akron Drive, ",1.0,158000,S,N,F,C,A,79,92,NO DATA!,,,,71.0,NO DATA!,2020,February,Friday,0,2016,May,Tuesday,0
WV106EG,"47, AKRON DRIVE, ","47, Akron Drive, ",1.0,164000,T,N,F,C,C,79,80,NO DATA!,,,,74.0,NO DATA!,2020,March,Friday,0,2013,November,Monday,0
WV113BX,"45, DAVENPORT ROAD, ","45, Davenport Road, Wednesfield, ",0.92,137500,T,N,F,D,B,65,85,Normal,4.0,4.0,,77.0,NODATA!,2020,May,Thursday,0,2018,October,Tuesday,0
WV140NG,"64, HALL PARK STREET, ","64, Hall Park Street, ",1.0,143950,S,Y,F,B,A,82,96,NO DATA!,,,,63.0,NO DATA!,2020,January,Friday,0,2019,September,Monday,0
WV140NG,"17, HALL PARK STREET, ","17, Hall Park Street, ",1.0,123500,T,N,F,D,B,56,81,Normal,6.0,6.0,,96.0,NODATA!,2020,January,Friday,0,2019,August,Monday,0
WV68QZ,"7, LIMES ROAD, ","7, Limes Road, ",1.0,177500,T,N,F,D,B,67,87,Normal,3.0,3.0,,74.0,NODATA!,2020,May,Thursday,0,2020,February,Monday,0
WV68UR,"110, WROTTESLEY ROAD WEST, ","110, Wrottesley Road West, ",1.0,582000,D,N,F,E,C,49,74,Normal,9.0,9.0,,192.0,NODATA!,2020,February,Tuesday,0,2012,April,Wednesday,0
WV38DW,"18, NORTHFIELD GROVE, ","18, Northfield Grove, ",1.0,232000,S,N,F,D,B,59,85,Normal,5.0,5.0,,84.0,NODATA!,2020,August,Tuesday,0,2014,May,Friday,0
WV39AJ,"5, WESTACRE CRESCENT, ","5, Westacre Crescent, ",1.0,120000,T,N,F,D,B,67,86,Normal,5.0,5.0,,79.0,NODATA!,2020,January,Tuesday,0,2019,September,Monday,0
WV60BQ,"160, TETTENHALL ROAD, ","160, Tettenhall Road, ",1.0,188500,T,N,F,F,C,26,70,Normal,7.0,3.0,,138.0,NODATA!,2020,March,Thursday,0,2012,June,Tuesday,0
WV111HL,"72, PRESTWOOD ROAD WEST, ","72, Prestwood Road West, ",1.0,191000,S,N,F,E,B,49,84,Normal,5.0,5.0,,97.0,NODATA!,2020,January,Friday,0,2017,March,Thursday,0
WV44SZ,"36, HILSTON AVENUE, ","36, Hilston Avenue, ",1.0,195000,S,N,F,D,B,57,83,Normal,5.0,5.0,,74.0,NODATA!,2020,June,Friday,0,2014,August,Thursday,0
WV44SZ,"20, HILSTON AVENUE, ","20, Hilston Avenue, ",1.0,185000,S,N,F,E,C,52,78,Normal,5.0,5.0,,59.0,NODATA!,2020,February,Thursday,0,2013,April,Friday,0
WV24PU,"2, ROOKERY LANE, ","2, Rookery Lane, ",1.0,265000,D,N,F,D,C,55,77,Normal,5.0,5.0,,116.0,NODATA!,2020,July,Wednesday,0,2019,September,Monday,0
WV60LL,"5, PINEWAYS DRIVE, ","5, Pineways Drive, ",1.0,320000,D,N,F,E,C,51,69,Normal,7.0,7.0,,160.0,NODATA!,2020,May,Friday,0,2019,December,Thursday,0
WV38ND,"226, CASTLECROFT ROAD, ","226, Castlecroft Road, ",1.0,197000,S,N,F,D,C,55,80,Normal,6.0,6.0,,127.0,NODATA!,2020,June,Monday,0,2016,February,Sunday,0
WV106XL,"10, ELMDON CLOSE, ","10, Elmdon Close, ",1.0,155000,S,N,F,C,B,69,82,Normal,4.0,4.0,,84.0,NODATA!,2020,January,Friday,0,2019,September,Wednesday,0
WV106XL,"9, ELMDON CLOSE, ","9, Elmdon Close, ",1.0,117000,S,N,F,D,B,63,85,Normal,5.0,5.0,,85.0,NODATA!,2020,March,Monday,0,2019,May,Wednesday,0
WV12BD,"175, DEANS ROAD, ","175, Deans Road, ",1.0,145000,S,N,F,D,C,61,76,Normal,4.0,4.0,,83.0,NODATA!,2020,June,Monday,0,2017,March,Monday,0
WV68SU,"39, REDHOUSE ROAD, ","39, Redhouse Road, ",1.0,285000,S,N,F,F,B,38,81,Normal,7.0,7.0,,124.0,NODATA!,2020,May,Friday,0,2019,December,Thursday,0
WV30HJ,"87, BURLEIGH ROAD, ","87, Burleigh Road, ",1.0,145000,T,N,F,E,B,53,85,Normal,3.0,3.0,,136.0,NODATA!,2020,February,Friday,0,2015,February,Monday,0
WV30HJ,"101, BURLEIGH ROAD, ","101, Burleigh Road, ",1.0,99950,S,N,F,D,B,62,85,Normal,3.0,3.0,,66.0,NODATA!,2020,April,Wednesday,0,2020,February,Wednesday,0
WV30HJ,"45, BURLEIGH ROAD, ","45, Burleigh Road, ",1.0,54000,T,N,F,E,D,48,61,Normal,5.0,5.0,,82.99,NO DATA!,2020,January,Friday,0,2010,June,Thursday,0
WV30HJ,"97, BURLEIGH ROAD, ","97, Burleigh Road, ",1.0,128000,T,N,F,D,B,62,86,Normal,5.0,5.0,,88.0,NODATA!,2020,February,Friday,0,2019,July,Saturday,0
WV81UN,"7, BARNWOOD ROAD, ","7, Barnwood Road, ",1.0,114000,T,N,F,D,B,55,85,Normal,4.0,4.0,,88.0,NODATA!,2020,February,Friday,0,2017,August,Thursday,0
WV30HW,"28, BURLEIGH ROAD, ","28, Burleigh Road, ",1.0,90000,T,N,F,D,C,57,73,Normal,6.0,6.0,,103.0,NODATA!,2020,February,Friday,0,2016,June,Thursday,0
WV30HW,"44, BURLEIGH ROAD, ","44, Burleigh Road, ",1.0,100000,T,N,F,D,B,58,84,Normal,5.0,5.0,,76.0,NODATA!,2020,April,Thursday,0,2015,December,Monday,0
WV30HW,"4A, BURLEIGH ROAD, ","4a, Burleigh Road, ",1.0,80000,T,N,F,D,B,68,88,Normal,5.0,5.0,,85.0,NODATA!,2020,April,Friday,0,2019,December,Friday,0
WV109RA,"32, INCHLAGGAN ROAD, ","32, Inchlaggan Road, ",1.0,107000,S,N,F,F,B,31,90,Normal,5.0,2.0,,71.0,NODATA!,2020,July,Monday,0,2020,February,Thursday,0
WV109RA,"32, INCHLAGGAN ROAD, ","32, Inchlaggan Road, ",1.0,85000,S,N,F,F,B,31,90,Normal,5.0,2.0,,71.0,NODATA!,2020,March,Friday,0,2020,February,Thursday,0
WV13EB,"19, ALBION STREET, ","9, Albion Street, ",0.98,108000,F,N,L,D,C,66,78,Normal,3.0,3.0,4.0,61.4,Ground,2020,January,Wednesday,0,2010,October,Friday,0
WV113AQ,"97, SPRINGHILL ROAD, ","97, Springhill Road, ",1.0,165000,T,N,F,D,B,62,81,Normal,5.0,5.0,,83.0,NODATA!,2020,January,Wednesday,0,2019,June,Friday,0
WV45DW,"9, NEVILLE AVENUE, ","9, Neville Avenue, ",1.0,205000,S,N,F,D,B,65,84,Normal,5.0,5.0,,80.0,NODATA!,2020,February,Friday,0,2019,October,Thursday,0
WV108NY,"36, WATERHEAD DRIVE, ","36, Waterhead Drive, ",1.0,179950,S,N,F,C,B,69,83,Normal,5.0,5.0,,82.0,NODATA!,2020,May,Friday,0,2020,January,Tuesday,0
WV37ET,"29, CHURCH ROAD, ","29, Church Road, Bradmore, ",0.93,174000,S,N,F,E,C,42,80,Normal,5.0,5.0,,97.0,NODATA!,2020,June,Friday,0,2013,February,Monday,0
WV45DT,"11, DUDDING ROAD, ","11, Dudding Road, ",1.0,182500,S,N,F,E,B,44,84,Normal,4.0,4.0,,83.0,NODATA!,2020,May,Thursday,0,2014,July,Tuesday,0
WV133PD,"46, UPLANDS ROAD, ","46, Uplands Road, ",1.0,162000,S,N,F,D,C,58,80,Normal,5.0,5.0,,87.0,NODATA!,2020,January,Friday,0,2017,February,Thursday,0
WV44PJ,"67, CHADWICK CLOSE, ","67, Chadwick Close, ",1.0,71500,F,N,L,D,C,66,75,Normal,2.0,2.0,,53.0,1st,2020,March,Thursday,0,2019,July,Wednesday,0
WV108BN,"72, OLD FALLINGS LANE, ","72, Old Fallings Lane, ",1.0,125000,S,N,F,D,B,60,82,Normal,6.0,6.0,,104.0,NODATA!,2020,July,Friday,0,2019,September,Wednesday,0
WV21DB,"19, GORDON STREET, ","19, Gordon Street, ",1.0,154000,S,N,F,B,B,83,83,NO DATA!,,,,78.0,NO DATA!,2020,May,Friday,0,2013,March,Friday,0
WV21DB,"49, GORDON STREET, ","49, Gordon Street, ",1.0,80000,T,N,F,F,B,29,86,Normal,5.0,2.0,,81.0,NODATA!,2020,March,Thursday,0,2019,November,Wednesday,0
WV21DB,"49, GORDON STREET, ","49, Gordon Street, ",1.0,68000,T,N,F,F,B,29,86,Normal,5.0,2.0,,81.0,NODATA!,2020,January,Monday,0,2019,November,Wednesday,0
WV111RZ,"2, VICTORIA ROAD, ","2, Victoria Road, Wednesfield, ",0.92,245000,D,N,F,D,B,67,82,Normal,6.0,6.0,,102.0,NODATA!,2020,June,Tuesday,0,2017,August,Wednesday,0
WV111RZ,"32, VICTORIA ROAD, ","32, Victoria Road, Wednesfield, ",0.92,110000,S,N,F,D,D,55,65,Normal,4.0,4.0,,76.12,NODATA!,2020,April,Friday,0,2011,July,Friday,0
WV39DY,"11, WATERDALE, ","11, Waterdale, ",1.0,440000,D,N,F,D,C,68,80,More Than Typical,6.0,6.0,,134.0,NODATA!,2020,February,Friday,0,2014,July,Tuesday,0
WV22RP,"2, KENLEY AVENUE, ","2, Kenley Avenue, ",1.0,172000,S,N,L,C,B,78,90,Normal,6.0,6.0,,95.0,NODATA!,2020,May,Friday,0,2019,November,Tuesday,0
WV39LR,"2, ABBOTS WAY, ","2, Abbots Way, ",1.0,115000,T,N,F,E,B,48,83,Normal,6.0,4.0,,100.0,NODATA!,2020,June,Wednesday,0,2019,March,Tuesday,0
WV39LR,"14, ABBOTS WAY, ","14, Abbots Way, ",1.0,43000,T,N,L,D,A,60,99,Normal,1.0,1.0,,28.0,NODATA!,2020,April,Friday,0,2019,July,Wednesday,0
WV100EJ,"34, GROSVENOR STREET, ","34, Grosvenor Street, ",1.0,90000,T,N,F,D,B,60,84,Normal,5.0,5.0,,79.0,NODATA!,2020,July,Friday,0,2014,February,Tuesday,0
WV100EJ,"24, GROSVENOR STREET, ","24, Grosvenor Street, ",1.0,115000,S,N,F,E,B,51,82,Normal,6.0,5.0,,92.0,NODATA!,2020,July,Friday,0,2015,January,Saturday,0
WV46SL,"10, GENGE AVENUE, ","10, Genge Avenue, ",1.0,117000,S,N,F,D,B,68,82,Normal,5.0,5.0,,108.0,NODATA!,2020,January,Friday,0,2019,November,Wednesday,0
WV46SL,"15C, GENGE AVENUE, ","15c, Genge Avenue, ",1.0,170000,D,N,F,B,A,84,94,NO DATA!,,,,113.0,NO DATA!,2020,February,Thursday,0,2019,November,Monday,0
WV113ST,"53, ELLARDS DRIVE, ","53, Ellards Drive, ",1.0,165000,T,N,F,D,C,65,78,Normal,5.0,5.0,,114.5,NODATA!,2020,April,Friday,0,2012,February,Tuesday,0
WV60QR,"19, MANBY CLOSE, ","19, Manby Close, ",1.0,56000,F,N,L,D,C,55,79,Normal,3.0,3.0,,73.0,Ground,2020,June,Friday,0,2015,July,Wednesday,0
WV37JJ,"10, GAIL PARK, ","10, Gail Park, ",1.0,230000,S,N,F,D,C,67,77,Normal,5.0,5.0,,102.0,NODATA!,2020,April,Friday,0,2019,September,Monday,0
WV37JJ,"21, GAIL PARK, ","21, Gail Park, ",1.0,118000,F,N,L,C,C,80,80,Normal,3.0,3.0,,61.0,1st,2020,March,Tuesday,0,2016,October,Sunday,0
WV69EX,"26, ALAMEDA GARDENS, ","26, Alameda Gardens, ",1.0,132000,T,N,L,C,C,77,79,Normal,3.0,3.0,,57.6,NODATA!,2020,July,Friday,0,2011,April,Thursday,0
WV95PY,"4, HOWLAND CLOSE, ","4, Howland Close, ",1.0,165000,S,N,F,D,B,68,84,Normal,5.0,5.0,,60.0,NODATA!,2020,March,Friday,0,2019,October,Wednesday,0
WV21EL,"231, ALL SAINTS ROAD, ","231, All Saints Road, ",1.0,124000,S,N,F,D,B,57,85,Normal,5.0,5.0,,92.0,NODATA!,2020,May,Friday,0,2019,August,Wednesday,0
WV146LJ,"6, CENTRAL AVENUE, ","6, Central Avenue, ",1.0,150000,D,N,F,E,C,45,78,Normal,5.0,5.0,,100.0,NODATA!,2020,January,Wednesday,0,2019,October,Tuesday,0
WV95QY,"18, MARHOLM CLOSE, ","18, Marholm Close, ",1.0,79000,T,N,F,C,C,76,79,Normal,2.0,2.0,,37.54,NO DATA!,2020,July,Friday,0,2010,November,Wednesday,0
WV133EZ,"81, WAITE ROAD, ","81, Waite Road, ",1.0,255000,D,N,F,C,B,69,85,Normal,7.0,7.0,,113.0,NODATA!,2020,July,Friday,0,2019,November,Monday,0
WV113TR,"231, LINTHOUSE LANE, ","231, Linthouse Lane, ",1.0,172500,S,N,F,D,B,66,82,Normal,4.0,4.0,,77.0,NODATA!,2020,April,Monday,0,2019,October,Wednesday,0
WV108TS,"1, WESTERING PARKWAY, ","1, Westering Parkway, ",1.0,189995,D,N,F,D,B,63,83,Normal,5.0,5.0,,76.0,NODATA!,2020,June,Friday,0,2018,March,Tuesday,0
WV108TS,"8, WESTERING PARKWAY, ","8, Westering Parkway, ",1.0,189950,D,N,F,D,B,66,82,Normal,6.0,6.0,,79.0,NODATA!,2020,February,Friday,0,2019,October,Wednesday,0
WV148BG,"98, MELDON DRIVE, ","98, Meldon Drive, ",1.0,90000,T,N,F,D,B,68,83,Normal,4.0,4.0,,98.0,NODATA!,2020,July,Friday,0,2012,August,Wednesday,0
WV109LJ,"25, JULIET GROVE, ","25, Juliet Grove, ",1.0,143000,T,N,F,C,B,69,85,Normal,5.0,5.0,,102.0,NODATA!,2020,April,Thursday,0,2019,August,Thursday,0
WV100SB,"12, NEWBOLDS ROAD, ","12, Newbolds Road, ",1.0,175000,S,N,F,D,B,63,83,Normal,6.0,6.0,,101.0,NODATA!,2020,March,Friday,0,2019,December,Monday,0
WV111NL,"44, WOOD AVENUE, ","44, Wood Avenue, ",1.0,135000,S,N,F,D,D,62,63,Normal,3.0,3.0,,58.48,NODATA!,2020,January,Friday,0,2012,February,Tuesday,0
WV111NL,"30, WOOD AVENUE, ","30, Wood Avenue, ",1.0,151000,S,N,F,D,B,61,90,Normal,3.0,3.0,,59.0,NODATA!,2020,June,Monday,0,2015,February,Wednesday,0
WV12EE,"1, HURSTBOURNE CRESCENT, ","1, Hurstbourne Crescent, ",1.0,171000,S,N,F,B,B,83,83,NO DATA!,,,,97.0,NO DATA!,2020,April,Friday,0,2012,June,Thursday,0
WV133EN,"146, HAWKSWELL DRIVE, ","146, Hawkswell Drive, ",1.0,160000,S,N,F,D,B,58,85,Normal,5.0,5.0,,66.0,NODATA!,2020,March,Wednesday,0,2013,August,Monday,0
WV23DJ,"25, CURZON STREET, ","25, Curzon Street, ",1.0,100000,T,N,F,D,B,63,86,Normal,5.0,5.0,,98.0,NODATA!,2020,February,Tuesday,0,2014,August,Monday,0
WV60EY,"40, REANSWAY SQUARE, ","40, Reansway Square, ",1.0,130000,D,N,F,D,B,64,82,Much More Than Typical,4.0,4.0,,67.0,NODATA!,2020,May,Friday,0,2019,March,Sunday,0
WV14AQ,"3, DRUMMOND STREET, ","3, Drummond Street, ",1.0,100000,T,N,F,E,B,52,82,Normal,5.0,5.0,,124.0,NODATA!,2020,February,Friday,0,2014,July,Thursday,0
WV100SZ,"69, HATTON CRESCENT, ","69, Hatton Crescent, ",1.0,185000,S,N,F,D,B,59,85,Normal,5.0,5.0,,73.0,NODATA!,2020,May,Friday,0,2016,February,Wednesday,0
WV146LE,"6, PORTWAY ROAD, ","6, Portway Road, ",1.0,108000,S,N,F,E,C,43,77,Normal,4.0,4.0,,80.0,NODATA!,2020,April,Friday,0,2019,June,Friday,0
WV30ED,"157, PENN ROAD, ","157, Penn Road, ",1.0,60000,T,N,L,D,C,67,78,Normal,2.0,2.0,,40.0,Ground,2020,January,Friday,0,2014,July,Tuesday,0
WV12NY,"1, SYDENHAM ROAD, ","1, Sydenham Road, ",1.0,141000,S,N,F,D,C,64,79,Normal,6.0,6.0,,122.0,NODATA!,2020,January,Monday,0,2013,September,Tuesday,0
WV68QY,"2, NURSERY WALK, ","2, Nursery Walk, ",1.0,207000,T,N,F,F,B,34,81,Normal,4.0,4.0,,79.0,NODATA!,2020,April,Wednesday,0,2019,October,Monday,0
WV12QB,"33, CAVENDISH GARDENS, ","33, Cavendish Gardens, ",1.0,140000,T,N,F,D,B,63,89,Normal,6.0,5.0,,85.0,NODATA!,2020,March,Tuesday,0,2014,April,Tuesday,0
WV38AA,"34, UPLANDS AVENUE, ","34, Uplands Avenue, ",1.0,261000,S,N,F,D,B,60,86,Normal,5.0,5.0,,85.0,NODATA!,2020,June,Friday,0,2019,December,Sunday,0
WV38AA,"36, UPLANDS AVENUE, ","36, Uplands Avenue, ",1.0,260000,S,N,F,F,C,33,78,Normal,5.0,5.0,,86.0,NODATA!,2020,July,Friday,0,2019,December,Monday,0
WV100AX,"63, BROAD GAUGE WAY, ","63, Broad Gauge Way, ",1.0,100000,F,N,L,C,B,80,81,NO DATA!,,,,62.0,mid floor,2020,May,Friday,0,2012,May,Friday,0
WV14PD,"72, HARROW STREET, ","72, Harrow Street, ",1.0,125000,T,N,F,D,C,59,80,Normal,5.0,5.0,,93.0,NODATA!,2020,April,Friday,0,2019,July,Monday,0
WV106EP,"15, HARROWBY ROAD, ","15, Harrowby Road, ",1.0,125000,S,N,F,E,B,50,87,Normal,5.0,5.0,,84.0,NODATA!,2020,January,Thursday,0,2019,September,Friday,0
WV108TW,"55, GATCOMBE CLOSE, ","55, Gatcombe Close, ",1.0,165000,S,N,F,C,B,71,86,Normal,5.0,5.0,,77.0,NODATA!,2020,March,Thursday,0,2014,June,Monday,0
WV46AL,"2, GREENLY ROAD, ","2, Greenly Road, ",1.0,102000,S,N,F,E,B,50,85,Normal,4.0,4.0,,87.0,NODATA!,2020,July,Wednesday,0,2020,February,Friday,0
WV46AL,"2, GREENLY ROAD, ","2, Greenly Road, ",1.0,96000,S,N,F,E,B,50,85,Normal,4.0,4.0,,87.0,NODATA!,2020,March,Thursday,0,2020,February,Friday,0
WV38EE,"33, FINCHFIELD LANE, ","33, Finchfield Lane, ",1.0,280000,D,N,F,E,B,48,81,Normal,5.0,5.0,,105.0,NODATA!,2020,February,Monday,0,2018,December,Tuesday,0
WV149UZ,"36, MILLER CRESCENT, ","36, Miller Crescent, ",1.0,170000,S,N,F,D,B,63,86,Normal,4.0,4.0,,85.0,NODATA!,2020,March,Monday,0,2017,May,Tuesday,0
WV39JY,"16, PENTLAND GARDENS, ","16, Pentland Gardens, ",1.0,250000,D,N,F,D,C,55,80,Normal,5.0,5.0,,102.0,NODATA!,2020,February,Tuesday,0,2019,May,Thursday,0
WV30EX,"127, LIME STREET, ","127, Lime Street, ",1.0,94000,T,N,F,D,C,64,80,Normal,4.0,4.0,,71.0,NODATA!,2020,February,Friday,0,2019,November,Friday,0
WV30HQ,"177, OWEN ROAD, ","177, Owen Road, ",1.0,118000,T,N,F,D,C,55,75,Normal,5.0,5.0,,125.0,NODATA!,2020,June,Tuesday,0,2020,February,Wednesday,0
WV44QL,"65, CLAVERLEY DRIVE, ","65, Claverley Drive, ",1.0,100000,S,N,F,D,C,58,78,Normal,5.0,5.0,,84.0,NODATA!,2020,July,Friday,0,2012,June,Friday,0
WV111DG,"38, MILL LANE, ","38, Mill Lane, Wednesfield, ",0.91,150000,S,N,F,D,B,58,82,Normal,5.0,5.0,,87.0,NODATA!,2020,June,Wednesday,0,2020,March,Thursday,0
WV111DG,"2A, MILL LANE, ","2a, Mill Lane, Wednesfield, ",0.86,194000,D,N,F,C,C,71,75,Normal,4.0,4.0,,77.0,NO DATA!,2020,February,Friday,0,2011,April,Monday,0
WV140TW,"22, GREENWAY ROAD, ","22, Greenway Road, ",1.0,157500,T,N,F,B,A,81,93,NO DATA!,,,,76.0,NO DATA!,2020,February,Monday,0,2014,April,Thursday,0
WV140TW,"2, GREENWAY ROAD, ","2, Greenway Road, ",1.0,157500,T,N,F,C,B,77,91,NO DATA!,,,,84.0,NO DATA!,2020,February,Tuesday,0,2014,May,Tuesday,0
WV108EL,"98, WENTWORTH ROAD, ","98, Wentworth Road, ",1.0,135000,T,N,F,D,B,67,85,Normal,5.0,5.0,,89.0,NODATA!,2020,January,Friday,0,2019,August,Thursday,0
WV60RR,"123, NEWHAMPTON ROAD WEST, ","123, Newhampton Road West, ",1.0,70000,T,N,F,E,B,41,84,Normal,4.0,4.0,,70.0,NODATA!,2020,July,Wednesday,0,2020,March,Thursday,0
WV60RR,"143, NEWHAMPTON ROAD WEST, ","143, Newhampton Road West, ",1.0,145500,S,N,F,D,C,55,75,Normal,7.0,7.0,,132.0,NODATA!,2020,February,Wednesday,0,2019,November,Wednesday,0
WV133TU,"6, ALAMEIN ROAD, ","36, Alamein Road, ",0.98,80000,T,N,F,D,B,62,84,Normal,5.0,5.0,,88.0,NODATA!,2020,February,Wednesday,0,2013,June,Monday,0
WV113JQ,"25, HOPTON CRESCENT, ","25, Hopton Crescent, ",1.0,165250,S,N,F,D,C,64,70,Normal,4.0,4.0,,78.7,NODATA!,2020,June,Wednesday,0,2011,November,Wednesday,0
WV113JQ,"72, HOPTON CRESCENT, ","72, Hopton Crescent, ",1.0,237000,S,N,F,C,B,73,84,Normal,6.0,6.0,,116.0,NODATA!,2020,January,Thursday,0,2019,August,Tuesday,0
WV12JQ,"260, WILLENHALL ROAD, ","260, Willenhall Road, ",1.0,90000,F,N,L,C,C,72,79,Normal,3.0,3.0,,61.0,2nd,2020,March,Friday,0,2012,May,Monday,0
WV12JQ,"250, WILLENHALL ROAD, ","250, Willenhall Road, ",1.0,84500,F,N,L,D,C,68,70,Normal,3.0,3.0,,60.0,Ground,2020,May,Friday,0,2013,November,Thursday,0
WV12JQ,"224, WILLENHALL ROAD, ","224, Willenhall Road, ",1.0,87000,F,N,L,E,E,47,47,Normal,6.0,6.0,,114.42,NO DATA!,2020,March,Wednesday,0,2010,October,Sunday,0
WV68PE,"6, BEECHWOOD COURT, ","6, Beechwood Court, Corfton Drive, ",0.91,125000,F,N,L,D,C,67,77,Normal,3.0,3.0,,63.0,Ground,2020,March,Wednesday,0,2015,September,Thursday,0
WV68PE,"17, BEECHWOOD COURT, ","17, Beechwood Court, Corfton Drive, ",0.92,130000,F,N,L,C,C,69,73,Normal,3.0,3.0,3.0,59.5,Ground,2020,January,Thursday,0,2010,July,Friday,0
WV44RJ,"6, SWANCOTE DRIVE, ","6, Swancote Drive, ",1.0,70000,F,N,L,E,C,50,71,Normal,2.0,2.0,,51.0,Ground,2020,July,Thursday,0,2019,September,Friday,0
WV68SG,"49, WROTTESLEY ROAD, ","49, Wrottesley Road, ",1.0,500000,D,N,F,D,C,67,78,Normal,6.0,6.0,,171.0,NODATA!,2020,February,Friday,0,2012,July,Monday,0
WV106QE,"545, STAFFORD ROAD, ","545, Stafford Road, ",1.0,129000,S,N,F,D,B,59,85,Normal,5.0,5.0,,78.0,NODATA!,2020,January,Friday,0,2019,October,Wednesday,0
